"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-28",,"64","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-29",,"64","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-04-30",,"70","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-01",,"71","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-02",,"70","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-03",,"71","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-04",,"82","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-05",,"80","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-06",,"77","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-07",,"67","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-08",,"63","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-09",,"62","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-10",,"69","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-11",,"62","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-12",,"72","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-13",,"71","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-14",,"61","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-15",,"62","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-16",,"63","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-17",,"71","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-18",,"73","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-19",,"61","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-20",,"68","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-21",,"70","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-22",,"64","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-23",,"68","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-24",,"73","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-25",,"76","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-26",,"74","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-27",,"83","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-28",,"83","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-29",,"88","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-30",,"88","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-05-31",,"75","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-01",,"86","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-02",,"82","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-03",,"66","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-04",,"68","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-05",,"71","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-06",,"72","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-07",,"65","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-08",,"66","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-09",,"75","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-10",,"67","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-11",,"69","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-12",,"73","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-13",,"81","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-14",,"77","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-15",,"80","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-16",,"85","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-17",,"83","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-18",,"91","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-19",,"88","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-20",,"83","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-21",,"83","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-22",,"87","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-23",,"85","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-24",,"74","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-25",,"74","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-26",,"75","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-27",,"78","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-28",,"84","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-29",,"83","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-06-30",,"80","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-01",,"83","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-02",,"87","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-03",,"87","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-04",,"87","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-05",,"79","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-06",,"77","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-07",,"80","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-08",,"82","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-09",,"83","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-10",,"82","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-11",,"88","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-12",,"84","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-13",,"83","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-14",,"87","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-15",,"83","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-16",,"92","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-17",,"95","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-18",,"95","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-19",,"86","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-20",,"81","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-21",,"84","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-22",,"80","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-23",,"78","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-24",,"85","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-25",,"82","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-26",,"85","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-27",,"88","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-28",,"89","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-29",,"89","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-30",,"89","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-07-31",,"90","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-01",,"95","79"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-02",,"97","83"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-03",,"96","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-04",,"89","76"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-05",,"89","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-06",,"84","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-07",,"87","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-08",,"87","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-09",,"84","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-10",,"84","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-11",,"78","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-12",,"77","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-13",,"80","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-14",,"85","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-15",,"80","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-16",,"85","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-17",,"86","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-18",,"82","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-19",,"82","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-20",,"88","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-21",,"86","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-22",,"86","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-23",,"88","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-24",,"83","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-25",,"74","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-26",,"69","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-27",,"74","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-28",,"77","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-29",,"71","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-30",,"73","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-08-31",,"72","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-01",,"67","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-02",,"66","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-03",,"75","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-04",,"75","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-05",,"69","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-06",,"75","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-07",,"80","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-08",,"81","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-09",,"82","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-10",,"73","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-11",,"70","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-12",,"70","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-13",,"67","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-14",,"67","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-15",,"67","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-16",,"78","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-17",,"80","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-18",,"83","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-19",,"80","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-20",,"71","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-21",,"68","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-22",,"69","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-23",,"75","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-24",,"79","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-25",,"72","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-26",,"73","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-27",,"73","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-28",,"75","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-29",,"66","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-09-30",,"66","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-01",,"68","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-02",,"68","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-03",,"79","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-04",,"78","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-05",,"66","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-06",,"57","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-07",,"63","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-08",,"71","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-09",,"78","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-10",,"76","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-11",,"63","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-12",,"68","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-13",,"55","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-14",,"59","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-15",,"58","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-16",,"61","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-17",,"61","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-18",,"72","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-19",,"68","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-20",,"66","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-21",,"57","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-22",,"59","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-23",,"55","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-24",,"52","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-25",,"55","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-26",,"50","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-27",,"51","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-28",,"67","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-29",,"53","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-30",,"60","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-10-31",,"68","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-01",,"69","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-02",,"60","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-03",,"47","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-04",,"47","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-05",,"50","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-06",,"56","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-07",,"59","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-08",,"59","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-09",,"68","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-10",,"60","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-11",,"66","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-12",,"61","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-13",,"61","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-14",,"61","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-15",,"63","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-16",,"69","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-17",,"64","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-18",,"53","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-19",,"48","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-20",,"45","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-21",,"46","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-22",,"46","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-23",,"44","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-24",,"58","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-25",,"53","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-26",,"59","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-27",,"64","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-28",,"58","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-29",,"59","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-11-30",,"69","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-01",,"70","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-02",,"49","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-03",,"46","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-04",,"41","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-05",,"37","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-06",,"49","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-07",,"53","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-08",,"29","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-09",,"38","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-10",,"54","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-11",,"57","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-12",,"49","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-13",,"55","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-14",,"57","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-15",,"52","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-16",,"51","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-17",,"56","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-18",,"59","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-19",,"45","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-20",,"45","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-21",,"54","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-22",,"49","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-23",,"59","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-24",,"52","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-25",,"45","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-26",,"53","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-27",,"43","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-28",,"48","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-29",,"48","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-30",,"47","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2006-12-31",,"45","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-01",,"56","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-02",,"50","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-03",,"52","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-04",,"56","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-05",,"62","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-06",,"72","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-07",,"54","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-08",,"56","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-09",,"44","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-10",,"36","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-11",,"38","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-12",,"48","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-13",,"56","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-14",,"46","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-15",,"57","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-16",,"55","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-17",,"29","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-18",,"37","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-19",,"41","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-20",,"32","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-21",,"29","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-22",,"33","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-23",,"36","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-24",,"40","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-25",,"34","15"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-26",,"22","9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-27",,"41","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-28",,"41","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-29",,"30","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-30",,"35","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-01-31",,"33","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-01",,"34","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-02",,"38","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-03",,"35","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-04",,"28","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-05",,"18","8"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-06",,"25","11"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-07",,"25","12"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-08",,"28","14"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-09",,"32","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-10",,"33","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-11",,"33","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-12",,"40","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-13",,"32","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-14",,"29","16"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-15",,"24","15"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-16",,"29","14"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-17",,"35","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-18",,"34","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-19",,"30","12"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-20",,"47","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-21",,"49","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-22",,"45","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-23",,"39","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-24",,"42","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-25",,"37","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-26",,"36","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-27",,"43","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-02-28",,"46","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-03-01",,"46","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-03-02",,"58","35"
